Date,Gold Price,GPRD,GPRD_MA7,GPRD_MA30,USDIDR,GoldReturn,USDReturn,GoldMA14,PriceMA14Ratio,RSI14,Vol30,GPRNorm,MonthSin,MonthCos
2021-07-30,953000.0,80.9,56.44,57.88,14450.0,0.008429976160459401,-0.0008715653620090147,945821.4285714285,1.0075897745723672,62.24283900026559,0.0036846454784617284,1.2303215715018105,-0.4999999999999997,-0.8660254037844388
2021-07-31,948000.0,30.39,51.44,56.76,14452.0,-0.005260401399180277,0.0001383987269525372,945750.0,1.0023790642347343,54.18815443697253,0.003752260549838587,0.4663629875775117,-0.4999999999999997,-0.8660254037844388
2021-08-01,948000.0,40.69,53.51,55.48,14454.0,0.0,0.00013837957539553495,945642.8571428572,1.0024926353954227,54.18815443697253,0.0037198393886411505,0.6289366502625433,-0.8660254037844385,-0.5000000000000004
2021-08-02,948000.0,111.95,61.05,57.65,14456.0,0.0,0.00013836042913808135,945500.0,1.0026441036488631,54.18815443697253,0.003477303983513405,1.7075657080984072,-0.8660254037844385,-0.5000000000000004
2021-08-03,948000.0,50.82,57.0,57.79,14397.400390625,0.0,-0.004061891434010107,945464.2857142857,1.002681977864239,54.18815443697253,0.003477303983513405,0.780869066278984,-0.8660254037844385,-0.5000000000000004
2021-08-04,943000.0,89.99,62.24,58.59,14349.5,-0.005288219621564301,-0.0033325634629006416,945178.5714285715,0.9976950689590024,46.15451920440973,0.003613615447021291,1.365768026139794,-0.8660254037844385,-0.5000000000000004
2021-08-05,941000.0,99.66,72.06,59.8,14338.599609375,-0.0021231430480778664,-0.000759924240224387,944821.4285714285,0.9959553959553961,43.383874971764556,0.0036135207734090307,1.4927653453322602,-0.8660254037844385,-0.5000000000000004
2021-08-06,939000.0,63.62,69.59,60.76,14385.5,-0.0021276603771167293,0.003265580675577709,944321.4285714285,0.994364812223441,40.7495233136734,0.003630215971805355,0.9507252728315446,-0.8660254037844385,-0.5000000000000004
2021-08-07,931000.0,50.91,72.52,61.2,14372.333333333334,-0.0085562019311958,-0.0009156925999301912,943464.2857142857,0.986788810235833,32.30061072579308,0.0038049537336288684,0.7624643677937112,-0.8660254037844385,-0.5000000000000004
2021-08-08,926000.0,18.56,69.36,60.74,14359.166666666666,-0.005385042630887711,-0.0009165318614321032,942285.7142857143,0.9827167980594299,28.344952839392008,0.0038731830470394063,0.28324850626347775,-0.8660254037844385,-0.5000000000000004
2021-08-09,921000.0,42.61,59.45,61.13,14346.0,-0.005414198390872514,-0.0009173726627650794,940785.7142857143,0.9789689469288588,25.0422733795003,0.003891102311260227,0.6574551962016256,-0.8660254037844385,-0.5000000000000004
2021-08-10,925000.0,103.37,66.96,63.66,14402.099609375,0.004333701257118351,0.0039028444556177344,939714.2857142857,0.9843417452113105,31.880404405855316,0.004009434786476811,1.606571135245008,-0.8660254037844385,-0.5000000000000004
2021-08-11,928500.0,71.91,64.38,63.73,14393.099609375,0.003776643280335252,-0.0006251042213458092,938892.8571428572,0.9889307314846514,37.272661712031194,0.004096649102903924,1.110493398021698,-0.8660254037844385,-0.5000000000000004
2021-08-12,932000.0,76.15,61.02,63.7,14395.0,0.003762433892830701,0.00013202612562458174,937964.2857142857,0.9936412443361383,42.19998628811369,0.004123538049056488,1.1706709641567141,-0.8660254037844385,-0.5000000000000004
2021-08-13,932000.0,95.29,65.54,65.0,14341.0,0.0,-0.003758356317063949,936464.2857142857,0.995232828648793,42.19998628811369,0.004123100612180616,1.4405793155486146,-0.8660254037844385,-0.5000000000000004
2021-08-14,942000.0,11.13,59.86,61.89,14354.333333333334,0.01067245989077198,0.0009293033217639731,936035.7142857143,1.0063718569956885,54.13748856243405,0.004306126167484211,0.17094848503943003,-0.8660254037844385,-0.5000000000000004
